timestamp_utc,username,event_source,auth_type,source_ip,country,result,failure_reason,is_injected_anomaly
2026-02-04T12:19:11+00:00,bob,windows-ad,ssh_key,192.168.20.92,US,SUCCESS,,false
2026-02-08T15:06:08+00:00,alice,vpn-gateway,ssh_key,10.10.10.173,US,SUCCESS,,false
2026-02-05T13:27:19+00:00,dave,linux-sshd,password,10.10.40.18,JP,SUCCESS,,false
2026-02-09T18:23:24+00:00,carol,linux-sshd,password,10.10.30.107,CA,SUCCESS,,false
2026-02-08T12:18:06+00:00,dave,vpn-gateway,password,192.168.40.160,GB,SUCCESS,,false
2026-02-06T08:36:26+00:00,svc_backup,linux-sshd,ssh_key,10.99.0.30,US,SUCCESS,,false
2026-02-06T02:35:09+00:00,svc_backup,linux-sshd,password,10.99.0.168,US,SUCCESS,,false
2026-02-09T10:28:43+00:00,dave,windows-ad,password,192.168.40.202,GB,SUCCESS,,false
2026-02-08T15:22:30+00:00,carol,windows-ad,password,10.10.30.122,CA,SUCCESS,,false
2026-02-06T03:06:11+00:00,dave,linux-sshd,password,10.10.40.79,GB,FAILURE,mfa_denied,false
2026-02-04T14:06:13+00:00,dave,linux-sshd,password,192.168.40.78,GB,SUCCESS,,false
2026-02-06T16:37:14+00:00,svc_backup,linux-sshd,password,10.99.0.198,US,SUCCESS,,false
2026-02-09T19:20:50+00:00,dave,windows-ad,password,10.10.40.87,GB,SUCCESS,,false
2026-02-04T22:39:43+00:00,carol,windows-ad,password,10.10.30.216,CA,SUCCESS,,false
2026-02-04T09:26:12+00:00,bob,windows-ad,ssh_key,192.168.20.231,US,SUCCESS,,false
2026-02-05T15:14:36+00:00,alice,linux-sshd,ssh_key,192.168.10.27,US,SUCCESS,,false
2026-02-06T10:17:14+00:00,alice,vpn-gateway,password,10.10.10.105,JP,FAILURE,user_not_found,false
2026-02-10T04:38:00+00:00,svc_backup,windows-ad,password,10.99.0.58,US,SUCCESS,,false
2026-02-05T16:48:57+00:00,carol,linux-sshd,password,10.10.30.174,CA,SUCCESS,,false
2026-02-07T07:09:11+00:00,bob,windows-ad,password,192.168.20.153,US,SUCCESS,,false
2026-02-05T09:59:14+00:00,dave,windows-ad,password,192.168.40.84,GB,SUCCESS,,false
2026-02-04T10:12:33+00:00,alice,vpn-gateway,password,10.10.10.239,US,SUCCESS,,false
2026-02-09T11:26:56+00:00,alice,linux-sshd,password,10.10.10.228,US,SUCCESS,,false
2026-02-06T10:14:26+00:00,dave,linux-sshd,ssh_key,10.10.40.15,GB,SUCCESS,,false
2026-02-05T09:19:29+00:00,dave,windows-ad,password,10.10.40.61,GB,SUCCESS,,false
2026-02-05T13:50:01+00:00,dave,windows-ad,password,192.168.40.251,GB,SUCCESS,,false
2026-02-06T00:04:10+00:00,bob,linux-sshd,password,192.168.20.11,FR,SUCCESS,,false
2026-02-07T14:56:40+00:00,alice,windows-ad,ssh_key,10.10.10.250,US,SUCCESS,,false
2026-02-07T08:49:13+00:00,svc_backup,linux-sshd,ssh_key,10.99.0.162,US,SUCCESS,,false
2026-02-09T12:48:55+00:00,dave,windows-ad,password,10.10.40.53,GB,FAILURE,mfa_denied,false
2026-02-07T14:58:42+00:00,carol,linux-sshd,password,10.10.30.236,CA,SUCCESS,,false
2026-02-08T09:54:23+00:00,svc_backup,windows-ad,ssh_key,10.99.0.172,US,SUCCESS,,false
2026-02-04T17:18:53+00:00,bob,linux-sshd,mfa_push,10.10.20.189,AU,SUCCESS,,false
2026-02-05T15:23:59+00:00,svc_backup,windows-ad,password,10.99.0.154,US,SUCCESS,,false
2026-02-07T16:18:00+00:00,svc_backup,windows-ad,mfa_push,10.99.0.240,US,SUCCESS,,false
2026-02-07T16:34:55+00:00,carol,linux-sshd,password,192.168.30.112,CA,SUCCESS,,false
2026-02-09T17:14:09+00:00,svc_backup,linux-sshd,password,10.99.0.70,US,SUCCESS,,false
2026-02-06T17:07:58+00:00,carol,linux-sshd,password,192.168.30.68,CA,SUCCESS,,false
2026-02-10T14:04:35+00:00,bob,windows-ad,password,192.168.20.174,US,SUCCESS,,false
2026-02-07T09:13:04+00:00,carol,linux-sshd,password,192.168.30.138,CA,SUCCESS,,false
2026-02-08T16:49:56+00:00,bob,linux-sshd,password,192.168.20.45,US,SUCCESS,,false
2026-02-06T14:16:52+00:00,alice,windows-ad,password,10.10.10.6,US,SUCCESS,,false
2026-02-06T23:44:05+00:00,alice,linux-sshd,password,192.168.10.167,US,SUCCESS,,false
2026-02-10T10:18:08+00:00,svc_backup,linux-sshd,password,10.99.0.75,US,SUCCESS,,false
2026-02-09T11:58:54+00:00,dave,windows-ad,password,192.168.40.147,GB,SUCCESS,,false
2026-02-09T07:08:20+00:00,dave,vpn-gateway,password,192.168.40.51,GB,SUCCESS,,false
2026-02-05T11:31:12+00:00,bob,vpn-gateway,password,192.168.20.172,US,SUCCESS,,false
2026-02-09T07:15:34+00:00,svc_backup,linux-sshd,password,10.99.0.254,US,SUCCESS,,false
2026-02-08T13:43:57+00:00,svc_backup,vpn-gateway,password,10.99.0.51,US,SUCCESS,,false
2026-02-07T15:41:29+00:00,alice,linux-sshd,password,192.168.10.242,US,SUCCESS,,false
2026-02-08T07:51:35+00:00,svc_backup,windows-ad,password,10.99.0.104,US,SUCCESS,,false
2026-02-08T14:49:19+00:00,dave,linux-sshd,ssh_key,10.10.40.231,GB,SUCCESS,,false
2026-02-08T10:24:57+00:00,dave,vpn-gateway,password,10.10.40.9,GB,SUCCESS,,false
2026-02-07T08:06:32+00:00,dave,windows-ad,password,192.168.40.11,GB,SUCCESS,,false
2026-02-06T11:35:30+00:00,bob,linux-sshd,password,10.10.20.53,FR,SUCCESS,,false
2026-02-05T08:49:56+00:00,svc_backup,linux-sshd,ssh_key,172.31.162.152,US,SUCCESS,,true
2026-02-04T16:05:14+00:00,bob,linux-sshd,ssh_key,10.10.20.13,US,SUCCESS,,false
2026-02-08T18:00:43+00:00,svc_backup,linux-sshd,password,10.99.0.16,US,SUCCESS,,false
2026-02-08T22:06:45+00:00,svc_backup,vpn-gateway,password,10.99.0.11,US,SUCCESS,,false
2026-02-10T11:34:24+00:00,alice,vpn-gateway,ssh_key,192.168.10.68,US,SUCCESS,,false
2026-02-10T08:09:44+00:00,dave,linux-sshd,password,192.168.40.183,GB,SUCCESS,,false
2026-02-04T12:48:45+00:00,bob,linux-sshd,mfa_push,192.168.20.200,US,FAILURE,expired_password,false
2026-02-10T08:47:50+00:00,bob,vpn-gateway,ssh_key,192.168.20.153,AU,SUCCESS,,false
2026-02-05T16:12:29+00:00,bob,windows-ad,password,10.10.20.143,US,SUCCESS,,false
2026-02-07T09:34:01+00:00,carol,windows-ad,password,192.168.30.126,CA,SUCCESS,,false
2026-02-06T08:40:11+00:00,alice,windows-ad,password,10.10.10.11,US,SUCCESS,,false
2026-02-09T14:43:13+00:00,bob,linux-sshd,password,10.10.20.199,US,SUCCESS,,false
2026-02-05T16:07:48+00:00,alice,vpn-gateway,password,10.10.10.126,US,SUCCESS,,false
2026-02-04T15:48:30+00:00,bob,linux-sshd,password,192.168.20.142,US,SUCCESS,,false
2026-02-07T17:08:54+00:00,dave,windows-ad,ssh_key,10.10.40.171,GB,SUCCESS,,false
2026-02-08T11:03:32+00:00,carol,linux-sshd,password,192.168.30.145,CA,SUCCESS,,false
2026-02-04T13:54:34+00:00,alice,linux-sshd,password,10.10.10.42,AU,SUCCESS,,false
2026-02-09T10:59:24+00:00,carol,linux-sshd,password,192.168.30.114,CA,SUCCESS,,false
2026-02-05T16:47:05+00:00,svc_backup,linux-sshd,password,10.99.0.137,US,SUCCESS,,false
2026-02-05T15:34:36+00:00,bob,linux-sshd,password,192.168.20.97,US,SUCCESS,,false
2026-02-06T12:25:29+00:00,svc_backup,windows-ad,mfa_push,10.99.0.134,US,SUCCESS,,false
2026-02-05T17:54:48+00:00,svc_backup,windows-ad,password,10.99.0.213,US,SUCCESS,,false
2026-02-09T14:38:38+00:00,alice,windows-ad,password,192.168.10.104,CA,SUCCESS,,false
2026-02-06T12:31:55+00:00,dave,windows-ad,password,10.10.40.100,GB,SUCCESS,,false
2026-02-04T16:43:19+00:00,svc_backup,linux-sshd,password,10.99.0.197,US,SUCCESS,,false
2026-02-08T07:16:25+00:00,bob,linux-sshd,password,192.168.20.22,US,SUCCESS,,false
2026-02-05T15:41:50+00:00,alice,windows-ad,password,10.10.10.113,US,SUCCESS,,false
2026-02-09T11:13:43+00:00,alice,linux-sshd,password,10.10.10.109,US,SUCCESS,,false
2026-02-05T09:19:06+00:00,alice,linux-sshd,password,192.168.10.97,US,FAILURE,user_not_found,false
2026-02-05T02:19:54+00:00,svc_backup,windows-ad,password,10.99.0.20,US,SUCCESS,,false
2026-02-06T10:26:56+00:00,dave,vpn-gateway,password,192.168.40.105,GB,SUCCESS,,false
2026-02-06T16:51:45+00:00,alice,windows-ad,password,10.10.10.106,US,SUCCESS,,false
2026-02-07T21:20:23+00:00,svc_backup,linux-sshd,password,10.99.0.227,US,SUCCESS,,false
2026-02-07T14:46:54+00:00,dave,linux-sshd,password,10.10.40.43,GB,SUCCESS,,false
2026-02-05T10:57:51+00:00,dave,windows-ad,password,192.168.40.82,GB,SUCCESS,,false
2026-02-04T01:22:15+00:00,svc_backup,linux-sshd,password,10.99.0.206,US,SUCCESS,,false
2026-02-05T16:40:45+00:00,carol,windows-ad,password,10.10.30.248,CA,SUCCESS,,false
2026-02-09T08:08:07+00:00,bob,windows-ad,password,192.168.20.122,US,SUCCESS,,false
2026-02-05T14:05:30+00:00,alice,linux-sshd,password,10.10.10.165,US,SUCCESS,,false
2026-02-08T07:41:12+00:00,bob,windows-ad,password,10.10.20.216,CA,SUCCESS,,false
2026-02-10T13:43:46+00:00,carol,linux-sshd,mfa_push,10.10.30.203,CA,SUCCESS,,false
2026-02-05T09:52:44+00:00,bob,linux-sshd,password,192.168.20.229,US,SUCCESS,,false
2026-02-07T14:39:11+00:00,carol,windows-ad,password,10.10.30.15,CA,SUCCESS,,false
2026-02-04T08:08:08+00:00,alice,windows-ad,ssh_key,192.168.10.131,US,SUCCESS,,false
2026-02-09T18:20:05+00:00,carol,linux-sshd,password,192.168.30.186,GB,SUCCESS,,false
2026-02-10T13:24:35+00:00,dave,linux-sshd,ssh_key,10.10.40.29,GB,SUCCESS,,false
2026-02-04T15:47:15+00:00,bob,linux-sshd,mfa_push,192.168.20.245,US,SUCCESS,,false
2026-02-04T10:25:08+00:00,dave,linux-sshd,password,10.10.40.162,GB,SUCCESS,,false
2026-02-08T15:20:59+00:00,svc_backup,linux-sshd,password,10.99.0.117,US,SUCCESS,,false
2026-02-08T11:37:43+00:00,dave,vpn-gateway,password,192.168.40.127,GB,SUCCESS,,false
2026-02-04T00:42:59+00:00,bob,linux-sshd,password,10.10.20.245,JP,SUCCESS,,false
2026-02-08T16:59:16+00:00,carol,linux-sshd,password,10.10.30.234,CA,SUCCESS,,false
2026-02-07T14:47:37+00:00,carol,windows-ad,password,10.10.30.98,CA,SUCCESS,,false
2026-02-04T12:30:54+00:00,bob,windows-ad,ssh_key,10.10.20.111,US,SUCCESS,,false
2026-02-08T14:10:02+00:00,carol,windows-ad,password,10.10.30.64,CA,SUCCESS,,false
2026-02-08T12:26:35+00:00,bob,windows-ad,password,10.10.20.63,US,SUCCESS,,false
2026-02-10T11:36:08+00:00,carol,linux-sshd,password,10.10.30.87,CA,SUCCESS,,false
2026-02-04T23:06:44+00:00,dave,linux-sshd,password,192.168.40.97,GB,FAILURE,user_not_found,false
2026-02-04T04:39:35+00:00,svc_backup,linux-sshd,password,10.99.0.76,US,SUCCESS,,false
2026-02-10T08:09:09+00:00,alice,windows-ad,password,192.168.10.239,US,SUCCESS,,false
2026-02-08T08:42:50+00:00,bob,windows-ad,password,10.10.20.198,US,SUCCESS,,false
2026-02-09T15:19:59+00:00,dave,linux-sshd,password,192.168.40.185,GB,SUCCESS,,false
2026-02-09T12:39:42+00:00,bob,linux-sshd,password,10.10.20.254,US,SUCCESS,,false
2026-02-07T08:19:59+00:00,dave,windows-ad,password,10.10.40.249,GB,SUCCESS,,false
2026-02-08T15:02:53+00:00,dave,linux-sshd,ssh_key,192.168.40.163,GB,SUCCESS,,false
2026-02-06T23:21:34+00:00,carol,linux-sshd,password,192.168.30.170,CA,SUCCESS,,false
2026-02-08T11:08:16+00:00,svc_backup,windows-ad,password,10.99.0.139,US,SUCCESS,,false
2026-02-09T21:22:04+00:00,alice,windows-ad,password,10.10.10.29,US,SUCCESS,,false
2026-02-08T09:50:00+00:00,svc_backup,windows-ad,password,10.99.0.191,US,SUCCESS,,false
2026-02-06T08:34:10+00:00,bob,linux-sshd,password,10.10.20.161,US,SUCCESS,,false
2026-02-09T22:22:29+00:00,bob,windows-ad,ssh_key,192.168.20.48,US,SUCCESS,,false
2026-02-09T15:16:50+00:00,bob,windows-ad,password,10.10.20.185,US,SUCCESS,,false
2026-02-08T11:33:23+00:00,svc_backup,linux-sshd,password,10.99.0.123,US,SUCCESS,,false
2026-02-09T12:06:35+00:00,bob,linux-sshd,password,192.168.20.168,US,SUCCESS,,false
2026-02-08T07:23:31+00:00,dave,vpn-gateway,ssh_key,10.10.40.210,CA,SUCCESS,,false
2026-02-04T15:27:51+00:00,alice,linux-sshd,ssh_key,192.168.10.116,US,SUCCESS,,false
2026-02-08T10:21:43+00:00,bob,windows-ad,password,10.10.20.143,US,SUCCESS,,false
2026-02-07T14:05:16+00:00,alice,windows-ad,password,10.10.10.128,US,SUCCESS,,false
2026-02-08T13:10:05+00:00,bob,windows-ad,password,192.168.20.206,AU,SUCCESS,,false
2026-02-05T08:13:50+00:00,bob,windows-ad,password,10.10.20.83,AU,SUCCESS,,false
2026-02-08T13:12:15+00:00,carol,windows-ad,ssh_key,192.168.30.209,CA,SUCCESS,,false
2026-02-06T14:22:00+00:00,carol,windows-ad,password,192.168.30.88,CA,SUCCESS,,false
2026-02-09T09:04:31+00:00,bob,windows-ad,password,10.10.20.110,CA,SUCCESS,,false
2026-02-04T11:24:20+00:00,dave,linux-sshd,password,10.10.40.200,GB,SUCCESS,,false
2026-02-08T14:25:39+00:00,carol,linux-sshd,password,10.10.30.92,CA,SUCCESS,,false
2026-02-05T17:45:24+00:00,alice,vpn-gateway,password,10.10.10.131,US,SUCCESS,,false
2026-02-08T18:41:51+00:00,carol,linux-sshd,password,192.168.30.80,CA,SUCCESS,,false
2026-02-10T14:34:20+00:00,dave,linux-sshd,password,192.168.40.38,GB,FAILURE,expired_password,false
2026-02-10T15:42:52+00:00,dave,windows-ad,password,10.10.40.172,GB,SUCCESS,,false
2026-02-09T14:25:25+00:00,carol,windows-ad,mfa_push,10.10.30.145,CA,SUCCESS,,false
2026-02-07T12:49:31+00:00,svc_backup,linux-sshd,password,10.99.0.188,US,SUCCESS,,false
2026-02-06T20:41:03+00:00,svc_backup,vpn-gateway,password,10.99.0.9,US,SUCCESS,,false
2026-02-04T18:30:00+00:00,carol,windows-ad,password,10.10.30.11,CA,SUCCESS,,false
2026-02-10T06:27:33+00:00,dave,windows-ad,ssh_key,192.168.40.28,GB,SUCCESS,,false
2026-02-10T13:26:55+00:00,dave,windows-ad,password,192.168.40.200,JP,FAILURE,mfa_denied,false
2026-02-05T15:15:29+00:00,svc_backup,vpn-gateway,ssh_key,10.99.0.135,US,SUCCESS,,false
2026-02-04T11:15:55+00:00,bob,linux-sshd,password,192.168.20.5,US,SUCCESS,,false
2026-02-07T11:59:25+00:00,alice,linux-sshd,password,10.10.10.64,US,SUCCESS,,false
2026-02-08T08:54:36+00:00,dave,linux-sshd,password,10.10.40.165,GB,SUCCESS,,false
2026-02-08T20:47:22+00:00,svc_backup,windows-ad,ssh_key,10.99.0.114,US,SUCCESS,,false
2026-02-08T18:04:38+00:00,carol,linux-sshd,ssh_key,192.168.30.220,CA,SUCCESS,,false
2026-02-05T10:06:33+00:00,alice,linux-sshd,password,10.10.10.43,US,SUCCESS,,false
2026-02-07T15:56:24+00:00,carol,linux-sshd,password,10.10.30.215,CA,SUCCESS,,false
2026-02-06T09:36:09+00:00,dave,windows-ad,password,10.10.40.56,GB,SUCCESS,,false
2026-02-09T17:24:03+00:00,alice,windows-ad,password,10.10.10.249,US,SUCCESS,,false
2026-02-10T19:58:54+00:00,bob,vpn-gateway,password,192.168.20.152,US,SUCCESS,,false
2026-02-05T15:46:21+00:00,carol,windows-ad,password,192.168.30.125,CA,SUCCESS,,false
2026-02-07T01:18:55+00:00,carol,vpn-gateway,password,10.10.30.93,FR,SUCCESS,,false
2026-02-03T07:21:01+00:00,bob,windows-ad,password,192.168.20.125,US,SUCCESS,,false
2026-02-07T18:33:36+00:00,svc_backup,vpn-gateway,password,10.99.0.135,US,SUCCESS,,false
2026-02-06T05:47:38+00:00,svc_backup,windows-ad,password,10.99.0.205,US,SUCCESS,,false
2026-02-06T21:01:39+00:00,svc_backup,linux-sshd,password,10.99.0.207,US,SUCCESS,,false
2026-02-07T14:02:55+00:00,bob,linux-sshd,password,10.10.20.224,US,SUCCESS,,false
2026-02-04T11:34:53+00:00,bob,linux-sshd,password,192.168.20.202,US,SUCCESS,,false
2026-02-04T12:06:20+00:00,alice,vpn-gateway,password,10.10.10.221,US,SUCCESS,,false
2026-02-07T13:43:33+00:00,svc_backup,linux-sshd,ssh_key,10.99.0.100,US,SUCCESS,,false
2026-02-07T08:36:56+00:00,carol,linux-sshd,password,45.33.97.127,DE,FAILURE,bad_password,true
2026-02-04T06:10:52+00:00,carol,linux-sshd,password,10.10.30.102,CA,SUCCESS,,false
2026-02-09T08:19:21+00:00,dave,vpn-gateway,ssh_key,192.168.40.47,GB,SUCCESS,,false
2026-02-07T14:57:15+00:00,carol,linux-sshd,password,192.168.30.75,CA,SUCCESS,,false
2026-02-06T06:42:45+00:00,svc_backup,linux-sshd,password,10.99.0.238,US,FAILURE,expired_password,false
2026-02-08T10:26:02+00:00,dave,linux-sshd,password,10.10.40.99,GB,SUCCESS,,false
2026-02-05T17:36:18+00:00,alice,linux-sshd,password,10.10.10.162,US,SUCCESS,,false
2026-02-05T10:28:23+00:00,alice,linux-sshd,password,10.10.10.204,US,SUCCESS,,false
2026-02-07T09:10:33+00:00,carol,linux-sshd,password,10.10.30.161,CA,SUCCESS,,false
2026-02-09T13:27:05+00:00,alice,linux-sshd,mfa_push,192.168.10.80,US,SUCCESS,,false
2026-02-09T09:32:26+00:00,svc_backup,windows-ad,password,10.99.0.69,AU,SUCCESS,,false
2026-02-04T07:52:56+00:00,bob,vpn-gateway,password,198.51.100.71,JP,SUCCESS,,true
2026-02-05T14:55:01+00:00,dave,linux-sshd,password,10.10.40.246,CA,SUCCESS,,false
2026-02-05T12:58:59+00:00,carol,linux-sshd,password,10.10.30.12,CA,SUCCESS,,false
2026-02-04T09:41:24+00:00,carol,windows-ad,password,10.10.30.101,CA,SUCCESS,,false
2026-02-07T18:27:27+00:00,carol,vpn-gateway,password,10.10.30.113,CA,SUCCESS,,false
2026-02-10T02:05:50+00:00,bob,linux-sshd,password,192.168.20.173,US,SUCCESS,,false
2026-02-10T03:50:29+00:00,bob,windows-ad,ssh_key,10.10.20.14,US,FAILURE,mfa_denied,false
2026-02-09T14:24:02+00:00,svc_backup,linux-sshd,ssh_key,10.99.0.140,US,SUCCESS,,false
2026-02-07T08:20:59+00:00,bob,linux-sshd,password,10.10.20.239,US,SUCCESS,,false
2026-02-07T00:45:05+00:00,alice,linux-sshd,ssh_key,192.168.10.220,US,SUCCESS,,false
2026-02-10T11:27:25+00:00,dave,windows-ad,password,10.10.40.222,GB,SUCCESS,,false
2026-02-10T10:42:49+00:00,alice,windows-ad,ssh_key,10.10.10.244,US,SUCCESS,,false
2026-02-08T12:13:07+00:00,bob,vpn-gateway,mfa_push,10.10.20.56,US,SUCCESS,,false
2026-02-06T10:17:46+00:00,carol,windows-ad,ssh_key,192.168.30.151,CA,SUCCESS,,false
2026-02-04T12:40:42+00:00,dave,windows-ad,password,10.10.40.246,GB,SUCCESS,,false
2026-02-09T13:32:47+00:00,bob,vpn-gateway,password,192.168.20.247,US,SUCCESS,,false
2026-02-08T13:26:26+00:00,dave,vpn-gateway,password,10.10.40.219,GB,SUCCESS,,false
2026-02-06T09:08:32+00:00,alice,windows-ad,password,10.10.10.33,US,SUCCESS,,false
2026-02-04T11:06:49+00:00,bob,linux-sshd,password,192.168.20.31,FR,SUCCESS,,false
2026-02-08T15:17:02+00:00,alice,linux-sshd,password,192.168.10.175,US,SUCCESS,,false
2026-02-04T20:28:52+00:00,svc_backup,windows-ad,password,10.99.0.141,US,SUCCESS,,false
2026-02-09T13:19:11+00:00,dave,linux-sshd,ssh_key,192.168.40.81,GB,SUCCESS,,false
2026-02-08T12:33:35+00:00,carol,vpn-gateway,ssh_key,10.10.30.227,CA,SUCCESS,,false
2026-02-06T16:38:18+00:00,bob,windows-ad,ssh_key,10.10.20.53,US,SUCCESS,,false
2026-02-04T07:11:19+00:00,dave,windows-ad,password,10.10.40.64,GB,SUCCESS,,false
2026-02-09T04:39:27+00:00,dave,windows-ad,password,10.10.40.192,GB,SUCCESS,,false
2026-02-10T17:17:00+00:00,carol,linux-sshd,password,10.10.30.48,CA,SUCCESS,,false
2026-02-07T09:12:05+00:00,alice,linux-sshd,password,192.168.10.207,US,SUCCESS,,false
2026-02-05T13:45:44+00:00,svc_backup,linux-sshd,password,10.99.0.189,US,SUCCESS,,false
2026-02-08T10:13:42+00:00,dave,linux-sshd,password,10.10.40.55,GB,SUCCESS,,false
2026-02-08T14:44:15+00:00,carol,windows-ad,password,192.168.30.156,CA,SUCCESS,,false
2026-02-09T18:16:16+00:00,dave,vpn-gateway,password,192.168.40.180,GB,SUCCESS,,false
2026-02-09T09:33:35+00:00,alice,windows-ad,password,192.168.10.63,US,SUCCESS,,false
2026-02-08T13:04:36+00:00,svc_backup,windows-ad,ssh_key,10.99.0.89,US,SUCCESS,,false
2026-02-10T14:27:53+00:00,alice,linux-sshd,ssh_key,192.168.10.23,US,SUCCESS,,false
2026-02-04T15:29:43+00:00,alice,linux-sshd,password,10.10.10.122,US,SUCCESS,,false
2026-02-09T13:36:53+00:00,svc_backup,linux-sshd,password,10.99.0.183,US,SUCCESS,,false
2026-02-07T16:21:08+00:00,bob,windows-ad,password,192.168.20.190,US,SUCCESS,,false
2026-02-07T16:29:15+00:00,carol,windows-ad,password,192.168.30.229,CA,SUCCESS,,false
2026-02-08T00:01:03+00:00,svc_backup,vpn-gateway,password,10.99.0.233,US,SUCCESS,,false
2026-02-09T11:16:34+00:00,carol,windows-ad,password,192.168.30.181,CA,SUCCESS,,false
2026-02-06T12:19:41+00:00,bob,linux-sshd,password,192.168.20.151,US,SUCCESS,,false
2026-02-09T14:31:34+00:00,svc_backup,linux-sshd,password,10.99.0.127,US,SUCCESS,,false
2026-02-07T11:23:09+00:00,bob,windows-ad,ssh_key,192.168.20.44,US,SUCCESS,,false
2026-02-06T14:56:05+00:00,dave,vpn-gateway,password,10.10.40.115,GB,SUCCESS,,false
2026-02-05T17:07:31+00:00,svc_backup,linux-sshd,password,10.99.0.2,US,SUCCESS,,false
2026-02-04T18:41:56+00:00,svc_backup,linux-sshd,password,10.99.0.12,US,SUCCESS,,false
2026-02-05T10:55:10+00:00,dave,linux-sshd,password,10.10.40.111,GB,SUCCESS,,false
2026-02-07T16:29:08+00:00,svc_backup,linux-sshd,password,10.99.0.48,US,SUCCESS,,false
2026-02-04T18:09:27+00:00,carol,linux-sshd,ssh_key,192.168.30.66,CA,SUCCESS,,false
2026-02-07T22:41:26+00:00,svc_backup,windows-ad,password,10.99.0.211,US,SUCCESS,,false
2026-02-06T14:21:36+00:00,bob,vpn-gateway,password,10.10.20.161,US,SUCCESS,,false
2026-02-04T09:13:01+00:00,bob,windows-ad,password,10.10.20.163,US,SUCCESS,,false
2026-02-07T10:11:30+00:00,bob,linux-sshd,ssh_key,10.10.20.239,US,SUCCESS,,false
2026-02-07T12:22:08+00:00,carol,linux-sshd,password,10.10.30.59,US,SUCCESS,,false
2026-02-08T13:23:31+00:00,dave,windows-ad,password,192.168.40.7,GB,SUCCESS,,false
2026-02-08T18:26:21+00:00,carol,windows-ad,password,10.10.30.251,CA,SUCCESS,,false
2026-02-07T10:56:03+00:00,alice,linux-sshd,password,192.168.10.51,US,SUCCESS,,false
2026-02-06T16:32:12+00:00,svc_backup,linux-sshd,password,10.99.0.136,US,SUCCESS,,false
2026-02-08T15:41:06+00:00,svc_backup,linux-sshd,password,10.99.0.158,US,SUCCESS,,false
2026-02-08T14:50:52+00:00,carol,vpn-gateway,password,10.10.30.173,CA,SUCCESS,,false
2026-02-10T08:59:27+00:00,alice,windows-ad,password,10.10.10.160,US,FAILURE,mfa_denied,false
2026-02-05T17:45:55+00:00,carol,linux-sshd,ssh_key,10.10.30.244,US,SUCCESS,,false
2026-02-08T06:15:58+00:00,dave,windows-ad,password,10.10.40.112,GB,SUCCESS,,false
2026-02-05T06:48:02+00:00,svc_backup,windows-ad,password,10.99.0.4,US,SUCCESS,,false
2026-02-04T11:14:31+00:00,alice,vpn-gateway,password,10.10.10.198,US,SUCCESS,,false
2026-02-08T04:53:24+00:00,svc_backup,windows-ad,password,10.99.0.20,US,SUCCESS,,false
2026-02-08T01:50:58+00:00,bob,windows-ad,password,10.10.20.242,US,SUCCESS,,false
2026-02-04T14:55:19+00:00,svc_backup,linux-sshd,password,10.99.0.154,JP,SUCCESS,,false
2026-02-09T08:33:51+00:00,alice,windows-ad,password,192.168.10.88,AU,SUCCESS,,false
2026-02-10T16:02:00+00:00,svc_backup,linux-sshd,password,10.99.0.232,DE,SUCCESS,,false
2026-02-07T06:57:50+00:00,dave,vpn-gateway,password,192.168.40.61,GB,SUCCESS,,false
2026-02-08T04:24:13+00:00,alice,vpn-gateway,password,10.10.10.173,US,SUCCESS,,false
2026-02-07T07:17:12+00:00,svc_backup,linux-sshd,password,10.99.0.34,US,SUCCESS,,false
2026-02-04T23:29:58+00:00,bob,windows-ad,password,192.168.20.67,US,SUCCESS,,false
2026-02-04T21:31:53+00:00,carol,windows-ad,password,10.10.30.167,CA,SUCCESS,,false
2026-02-09T13:05:24+00:00,carol,windows-ad,password,10.10.30.27,CA,SUCCESS,,false
2026-02-08T13:12:36+00:00,bob,linux-sshd,ssh_key,192.168.20.109,US,SUCCESS,,false
2026-02-08T11:06:14+00:00,carol,vpn-gateway,password,192.168.30.99,CA,SUCCESS,,false
2026-02-07T19:24:39+00:00,carol,windows-ad,password,192.168.30.27,CA,SUCCESS,,false
2026-02-08T14:30:30+00:00,bob,vpn-gateway,mfa_push,10.10.20.208,US,SUCCESS,,false
2026-02-05T16:59:31+00:00,bob,windows-ad,mfa_push,10.10.20.108,US,SUCCESS,,false
2026-02-04T13:18:47+00:00,carol,linux-sshd,password,10.10.30.1,CA,SUCCESS,,false
2026-02-05T16:01:23+00:00,svc_backup,linux-sshd,password,10.99.0.212,US,SUCCESS,,false
2026-02-08T13:37:41+00:00,alice,linux-sshd,ssh_key,192.168.10.46,US,SUCCESS,,false
2026-02-10T07:49:25+00:00,svc_backup,windows-ad,password,10.99.0.99,US,SUCCESS,,false
2026-02-10T10:07:55+00:00,dave,windows-ad,password,10.10.40.223,GB,SUCCESS,,false
2026-02-07T14:50:20+00:00,bob,linux-sshd,password,10.10.20.145,AU,SUCCESS,,false
2026-02-07T08:38:56+00:00,carol,linux-sshd,password,45.33.97.127,DE,FAILURE,bad_password,true
2026-02-09T11:24:57+00:00,carol,linux-sshd,ssh_key,10.10.30.49,CA,SUCCESS,,false
2026-02-09T14:03:22+00:00,bob,linux-sshd,password,192.168.20.91,US,SUCCESS,,false
2026-02-07T16:40:36+00:00,carol,windows-ad,password,192.168.30.48,CA,SUCCESS,,false
